Mod:Item:MetaData, Localized Name
conarm:boots_core:0, 艾洛蒂水晶 靴子基底
conarm:boots_core:0, 凯罗尼水晶 靴子基底
conarm:boots_core:0, 普雷蒂水晶 靴子基底
conarm:boots_core:0, 艾恩尼水晶 靴子基底
conarm:boots_core:0, 以太水晶 靴子基底
conarm:boots_core:0, 蓝丝黛尔石 靴子基底
conarm:boots_core:0, 云母 靴子基底
conarm:boots_core:0, 磷灰石 靴子基底
conarm:boots_core:0, 蕴魔源质 靴子基底
conarm:boots_core:0, 肉 靴子基底
conarm:boots_core:0, 史莱姆靴子基底
conarm:boots_core:0, 粉色金属 靴子基底
conarm:boots_core:0, 橡胶 靴子基底
conarm:boots_core:0, 高级合金 靴子基底
conarm:boots_core:0, 能量金属 靴子基底
conarm:boots_core:0, 碳纤维 靴子基底
conarm:boots_core:0, 铱 靴子基底
conarm:boots_core:0, UU金属 靴子基底
conarm:boots_core:0, 锇 靴子基底
conarm:boots_core:0, 强化黑曜石 靴子基底
conarm:boots_core:0, 强化荧石 靴子基底
conarm:boots_core:0, HDPE 靴子基底
conarm:boots_core:0, 暗物质 靴子基底
conarm:boots_core:0, 红物质 靴子基底
conarm:boots_core:0, 红石琥珀金 靴子基底
conarm:boots_core:0, 红石水晶 靴子基底
conarm:boots_core:0, 极寒末影 靴子基底
conarm:boots_core:0, 极寒水晶 靴子基底
conarm:boots_core:0, 神秘 靴子基底
conarm:boots_core:0, 虚空金属 靴子基底
conarm:boots_core:0, 元金 靴子基底
conarm:boots_core:0, 魔力布匹 靴子基底
conarm:boots_core:0, 锡 靴子基底
conarm:boots_core:0, 铝 靴子基底
conarm:boots_core:0, 镍 靴子基底
conarm:boots_core:0, 铂 靴子基底
conarm:boots_core:0, 殷钢 靴子基底
conarm:boots_core:0, 康铜 靴子基底
conarm:boots_core:0, 信素 靴子基底
conarm:boots_core:0, 流明 靴子基底
conarm:boots_core:0, 末影 靴子基底
conarm:boots_core:0, 木 靴子基底
conarm:boots_core:0, 圆石 靴子基底
conarm:boots_core:0, 燧石 靴子基底
conarm:boots_core:0, 仙人掌 靴子基底
conarm:boots_core:0, 骨头 靴子基底
conarm:boots_core:0, 黑曜石 靴子基底
conarm:boots_core:0, 海晶石 靴子基底
conarm:boots_core:0, 末地石 靴子基底
conarm:boots_core:0, 纸 靴子基底
conarm:boots_core:0, 海绵 靴子基底
conarm:boots_core:0, 烈焰木 靴子基底
conarm:boots_core:0, 铁 靴子基底
conarm:boots_core:0, 生铁 靴子基底
conarm:boots_core:0, 骑士史莱姆 靴子基底
conarm:boots_core:0, 史莱姆 靴子基底
conarm:boots_core:0, 史莱姆 靴子基底
conarm:boots_core:0, 熔岩史莱姆 靴子基底
conarm:boots_core:0, 地狱岩 靴子基底
conarm:boots_core:0, 钴 靴子基底
conarm:boots_core:0, 阿迪特 靴子基底
conarm:boots_core:0, 玛玉灵 靴子基底
conarm:boots_core:0, 铜 靴子基底
conarm:boots_core:0, 青铜 靴子基底
conarm:boots_core:0, 铅 靴子基底
conarm:boots_core:0, 银 靴子基底
conarm:boots_core:0, 琥珀金 靴子基底
conarm:boots_core:0, 钢 靴子基底
conarm:boots_core:0, 下界合金 靴子基底
conarm:boots_core:0, 耐酸铝 靴子基底
conarm:boots_core:0, 绿宝石 靴子基底
conarm:helmet, 头盔
conarm:chestplate, 胸甲
conarm:leggings, 护腿
conarm:boots, 靴子
conarm:book, 盔甲锻造手册
conarm:invisible_ink, 隐形墨水
conarm:resist_mat, 防护强化大板
conarm:resist_mat_fire, 防火强化大板
conarm:resist_mat_proj, 防射强化大板
conarm:resist_mat_blast, 防爆强化大板
conarm:gauntlet_mat, 基础护手
conarm:gauntlet_mat_speed, 轻巧护手
conarm:gauntlet_mat_attack, 力量护手
conarm:gauntlet_mat_reach, 灵性护手
conarm:frosty_soles, 冰霜鞋底
conarm:travel_belt_base, 旅行者腰带（基础）
conarm:travel_belt, 旅行者腰带（存储）
conarm:travel_potion, 旅行者腰带（酿造）
conarm:travel_sack, 旅行者背包
conarm:travel_goggles_base, 旅行者护目镜（基础）
conarm:travel_goggles, 旅行者护目镜（远眺）
conarm:travel_night, 旅行者护目镜（夜视）
conarm:travel_cloak, 旅行者披风（基础）
conarm:travel_sneak, 旅行者披风（隐身）
conarm:travel_slowfall, 旅行者披风（缓落）
conarm:travel_soul, 旅行者护目镜（灵魂窥视）
conarm:polishing_kit:0, 熔融木 抛光工具
conarm:polishing_kit:0, 黑暗木 抛光工具
conarm:polishing_kit:0, 血木 抛光工具
conarm:polishing_kit:0, 幽魂木 抛光工具
conarm:polishing_kit:0, 焦黑石英 抛光工具
conarm:polishing_kit:0, 红石水晶 抛光工具
conarm:polishing_kit:0, 青金石水晶 抛光工具
conarm:polishing_kit:0, 钻石水晶 抛光工具
conarm:polishing_kit:0, 煤晶 抛光工具
conarm:polishing_kit:0, 绿宝石水晶 抛光工具
conarm:polishing_kit:0, 铁晶 抛光工具
conarm:polishing_kit:0, 阳光化合物 抛光工具
conarm:polishing_kit:0, 陨石 抛光工具
conarm:polishing_kit:0, 赛特斯石英 抛光工具
conarm:polishing_kit:0, 福鲁伊克斯水晶 抛光工具
conarm:polishing_kit:0, 福鲁伊克斯钢 抛光工具
conarm:polishing_kit:0, 海蓝宝石 抛光工具
conarm:polishing_kit:0, 星辉 抛光工具
conarm:polishing_kit:0, 水晶矩阵 抛光工具
conarm:polishing_kit:0, 中子素 抛光工具
conarm:polishing_kit:0, 无尽 抛光工具
conarm:polishing_kit:0, 束缚 抛光工具
conarm:polishing_kit:0, 感知 抛光工具
conarm:polishing_kit:0, 活石 抛光工具
conarm:polishing_kit:0, 活木 抛光工具
conarm:polishing_kit:0, 梦之木 抛光工具
conarm:polishing_kit:0, 魔力钢 抛光工具
conarm:polishing_kit:0, 泰拉钢 抛光工具
conarm:polishing_kit:0, 源质钢 抛光工具
conarm:polishing_kit:0, 龙 抛光工具
conarm:polishing_kit:0, 飞龙 抛光工具
conarm:polishing_kit:0, 神龙 抛光工具
conarm:polishing_kit:0, 混沌 抛光工具
conarm:polishing_kit:0, 莱泽尔水晶 抛光工具
conarm:polishing_kit:0, 艾洛蒂水晶 抛光工具
conarm:polishing_kit:0, 凯罗尼水晶 抛光工具
conarm:polishing_kit:0, 普雷蒂水晶 抛光工具
conarm:polishing_kit:0, 艾恩尼水晶 抛光工具
conarm:polishing_kit:0, 以太水晶 抛光工具
conarm:polishing_kit:0, 蓝丝黛尔石 抛光工具
conarm:polishing_kit:0, 云母 抛光工具
conarm:polishing_kit:0, 磷灰石 抛光工具
conarm:polishing_kit:0, 蕴魔源质 抛光工具
conarm:polishing_kit:0, 肉 抛光工具
conarm:polishing_kit:0, 史莱姆抛光工具
conarm:polishing_kit:0, 粉色金属 抛光工具
conarm:polishing_kit:0, 橡胶 抛光工具
conarm:polishing_kit:0, 高级合金 抛光工具
conarm:polishing_kit:0, 能量金属 抛光工具
conarm:polishing_kit:0, 碳纤维 抛光工具
conarm:polishing_kit:0, 铱 抛光工具
conarm:polishing_kit:0, UU金属 抛光工具
conarm:polishing_kit:0, 锇 抛光工具
conarm:polishing_kit:0, 强化黑曜石 抛光工具
conarm:polishing_kit:0, 强化荧石 抛光工具
conarm:polishing_kit:0, HDPE 抛光工具
conarm:polishing_kit:0, 暗物质 抛光工具
conarm:polishing_kit:0, 红物质 抛光工具
conarm:polishing_kit:0, 红石琥珀金 抛光工具
conarm:polishing_kit:0, 红石水晶 抛光工具
conarm:polishing_kit:0, 极寒末影 抛光工具
conarm:polishing_kit:0, 极寒水晶 抛光工具
conarm:polishing_kit:0, 神秘 抛光工具
conarm:polishing_kit:0, 虚空金属 抛光工具
conarm:polishing_kit:0, 元金 抛光工具
conarm:polishing_kit:0, 魔力布匹 抛光工具
conarm:polishing_kit:0, 锡 抛光工具
conarm:polishing_kit:0, 铝 抛光工具
conarm:polishing_kit:0, 镍 抛光工具
conarm:polishing_kit:0, 铂 抛光工具
conarm:polishing_kit:0, 殷钢 抛光工具
conarm:polishing_kit:0, 康铜 抛光工具
conarm:polishing_kit:0, 信素 抛光工具
conarm:polishing_kit:0, 流明 抛光工具
conarm:polishing_kit:0, 末影 抛光工具
conarm:polishing_kit:0, 木 抛光工具
conarm:polishing_kit:0, 圆石 抛光工具
conarm:polishing_kit:0, 燧石 抛光工具
conarm:polishing_kit:0, 仙人掌 抛光工具
conarm:polishing_kit:0, 骨头 抛光工具
conarm:polishing_kit:0, 黑曜石 抛光工具
conarm:polishing_kit:0, 海晶石 抛光工具
conarm:polishing_kit:0, 末地石 抛光工具
conarm:polishing_kit:0, 纸 抛光工具
conarm:polishing_kit:0, 海绵 抛光工具
conarm:polishing_kit:0, 烈焰木 抛光工具
conarm:polishing_kit:0, 铁 抛光工具
conarm:polishing_kit:0, 生铁 抛光工具
conarm:polishing_kit:0, 骑士史莱姆 抛光工具
conarm:polishing_kit:0, 史莱姆 抛光工具
conarm:polishing_kit:0, 史莱姆 抛光工具
conarm:polishing_kit:0, 熔岩史莱姆 抛光工具
conarm:polishing_kit:0, 地狱岩 抛光工具
conarm:polishing_kit:0, 钴 抛光工具
conarm:polishing_kit:0, 阿迪特 抛光工具
conarm:polishing_kit:0, 玛玉灵 抛光工具
conarm:polishing_kit:0, 铜 抛光工具
conarm:polishing_kit:0, 青铜 抛光工具
conarm:polishing_kit:0, 铅 抛光工具
conarm:polishing_kit:0, 银 抛光工具
conarm:polishing_kit:0, 琥珀金 抛光工具
conarm:polishing_kit:0, 钢 抛光工具
conarm:polishing_kit:0, 下界合金 抛光工具
conarm:polishing_kit:0, 耐酸铝 抛光工具
conarm:polishing_kit:0, 绿宝石 抛光工具
conarm:armorforge:0, 盔甲装配台
conarm:armorforge:0, 盔甲装配台
conarm:armorforge:0, 盔甲装配台
conarm:armorforge:0, 盔甲装配台
conarm:armorforge:0, 盔甲装配台
conarm:armorforge:0, 盔甲装配台
conarm:armorforge:0, 盔甲装配台
conarm:armorforge:0, 盔甲装配台
conarm:armorforge:0, 盔甲装配台
conarm:armorforge:0, 盔甲装配台
conarm:armorforge:0, 盔甲装配台
conarm:armorforge:0, 盔甲装配台
conarm:armorforge:0, 盔甲装配台
conarm:armorforge:0, 盔甲装配台
conarm:armorforge:0, 盔甲装配台
conarm:armorforge:0, 盔甲装配台
conarm:armorforge:0, 盔甲装配台
conarm:armorforge:0, 盔甲装配台
conarm:armorforge:0, 盔甲装配台
conarm:armorforge:0, 盔甲装配台
conarm:armorforge:0, 盔甲装配台
conarm:armorforge:0, 盔甲装配台
conarm:armorforge:0, 盔甲装配台
conarm:armorforge:0, 盔甲装配台
conarm:armorforge:0, 盔甲装配台
conarm:armorforge:0, 盔甲装配台
conarm:armorforge:0, 盔甲装配台
conarm:armorforge:0, 盔甲装配台
conarm:armorforge:0, 盔甲装配台
conarm:armorforge:0, 盔甲装配台
conarm:armorforge:0, 盔甲装配台
conarm:armorforge:0, 盔甲装配台
conarm:armorforge:0, 盔甲装配台
conarm:armorforge:0, 盔甲装配台
conarm:armorforge:0, 盔甲装配台
conarm:armorforge:0, 盔甲装配台
conarm:armorforge:0, 盔甲装配台
conarm:armorforge:0, 盔甲装配台
conarm:armorforge:0, 盔甲装配台
conarm:armorforge:0, 盔甲装配台
conarm:armorforge:0, 盔甲装配台
conarm:armorforge:0, 盔甲装配台
conarm:armorforge:0, 盔甲装配台
conarm:armorforge:0, 盔甲装配台
conarm:armorforge:0, 盔甲装配台
conarm:armorforge:0, 盔甲装配台
conarm:armorforge:0, 盔甲装配台
conarm:armorforge:0, 盔甲装配台
conarm:armorforge:0, 盔甲装配台
conarm:armorforge:0, 盔甲装配台
conarm:armorforge:0, 盔甲装配台
conarm:armorforge:0, 盔甲装配台
conarm:armorforge:0, 盔甲装配台
conarm:armorforge:0, 盔甲装配台
conarm:armorforge:0, 盔甲装配台
conarm:armorforge:0, 盔甲装配台
conarm:armorforge:0, 盔甲装配台
conarm:armorforge:0, 盔甲装配台
conarm:armorforge:0, 盔甲装配台
conarm:armorforge:0, 盔甲装配台
conarm:armorforge:0, 盔甲装配台
conarm:armorforge:0, 盔甲装配台
conarm:armorforge:0, 盔甲装配台
conarm:armorforge:0, 盔甲装配台
conarm:armorstation:0, 盔甲组装台
mekanism:electricbow, 电动弓
mekanism:dust:0, 铁粉
mekanism:dust:1, 金粉
mekanism:dust:2, 锇粉
mekanism:dust:3, 铜粉
mekanism:dust:4, 锡粉
mekanism:dust:5, 银粉
mekanism:dust:6, 铅粉
mekanism:ingot:0, 强化黑曜石锭
mekanism:ingot:1, 锇锭
mekanism:ingot:2, 青铜锭
mekanism:ingot:3, 荧石锭
mekanism:ingot:4, 钢锭
mekanism:ingot:5, 铜锭
mekanism:ingot:6, 锡锭
mekanism:nugget:0, 强化黑曜石粒
mekanism:nugget:1, 锇粒
mekanism:nugget:2, 青铜块
mekanism:nugget:3, 荧石粒
mekanism:nugget:4, 钢粒
mekanism:nugget:5, 铜粒
mekanism:nugget:6, 锡粒
mekanism:energytablet, 能量板
mekanism:speedupgrade, 速度升级
mekanism:energyupgrade, 能量升级
mekanism:filterupgrade, 过滤升级
mekanism:mufflingupgrade, 降噪升级
mekanism:gasupgrade, 气体升级
mekanism:anchorupgrade, 锚定升级
mekanism:robit, 机器人
mekanism:atomicdisassembler, 原子分解机
mekanism:enrichedalloy, 富集合金
mekanism:reinforcedalloy, 强化合金
mekanism:atomicalloy, 原子合金
mekanism:itemproxy, item.ItemProxy.name
mekanism:controlcircuit:0, 基础控制电路
mekanism:controlcircuit:1, 高级控制电路
mekanism:controlcircuit:2, 精英控制电路
mekanism:controlcircuit:3, 终极控制电路
mekanism:enrichediron, 富集铁
mekanism:compressedcarbon, 压缩碳
mekanism:compressedredstone, 压缩红石
mekanism:compresseddiamond, 压缩钻石
mekanism:compressedobsidian, 压缩黑曜石
mekanism:portableteleporter, 便携传送器
mekanism:teleportationcore, 传送核心
mekanism:clump:0, 铁碎块
mekanism:clump:1, 金碎块
mekanism:clump:2, 锇碎块
mekanism:clump:3, 铜碎块
mekanism:clump:4, 锡碎块
mekanism:clump:5, 银碎块
mekanism:clump:6, 铅碎块
mekanism:dirtydust:0, 污浊铁粉
mekanism:dirtydust:1, 污浊金粉
mekanism:dirtydust:2, 污浊锇粉
mekanism:dirtydust:3, 污浊铜粉
mekanism:dirtydust:4, 污浊锡粉
mekanism:dirtydust:5, 污浊银粉
mekanism:dirtydust:6, 污浊铅粉
mekanism:configurator, 配置器
mekanism:networkreader, 网络读取器
mekanism:walkietalkie, 对讲机
mekanism:jetpack, 喷气背包
mekanism:dictionary, 辞典
mekanism:gasmask, 潜水面罩
mekanism:scubatank, 潜水罐
mekanism:balloon:0, §8黑色 气球
mekanism:balloon:1, §c红色 气球
mekanism:balloon:2, §2绿色 气球
mekanism:balloon:3, §6棕色 气球
mekanism:balloon:4, §1蓝色 气球
mekanism:balloon:5, §5紫色 气球
mekanism:balloon:6, §3青色 气球
mekanism:balloon:7, §7淡灰色 气球
mekanism:balloon:8, §8灰色 气球
mekanism:balloon:9, §d粉红色 气球
mekanism:balloon:10, §a黄绿色 气球
mekanism:balloon:11, §e黄色 气球
mekanism:balloon:12, §9淡蓝色 气球
mekanism:balloon:13, §d品红色 气球
mekanism:balloon:14, §6橙色 气球
mekanism:balloon:15, §f白色 气球
mekanism:shard:0, 铁碎片
mekanism:shard:1, 金碎片
mekanism:shard:2, 锇碎片
mekanism:shard:3, 铜碎片
mekanism:shard:4, 锡碎片
mekanism:shard:5, 银碎片
mekanism:shard:6, 铅碎片
mekanism:electrolyticcore, 电解核心
mekanism:sawdust, 锯末
mekanism:salt, 盐
mekanism:crystal:0, 铁结晶
mekanism:crystal:1, 金结晶
mekanism:crystal:2, 锇结晶
mekanism:crystal:3, 铜结晶
mekanism:crystal:4, 锡结晶
mekanism:crystal:5, 银结晶
mekanism:crystal:6, 铅结晶
mekanism:freerunners, 自由助跑器
mekanism:armoredjetpack, 装甲喷气背包
mekanism:configurationcard, 配置卡
mekanism:craftingformula, 合成公式
mekanism:seismicreader, 振动读取器
mekanism:substrate, 基片
mekanism:polyethene:0, 高密度聚乙烯丸
mekanism:polyethene:1, 高密度聚乙烯棒
mekanism:polyethene:2, 高密度聚乙烯片
mekanism:polyethene:3, 塑料棒
mekanism:biofuel, 生物燃料
mekanism:flamethrower, 火焰喷射器
mekanism:gaugedropper, 滴管
mekanism:tierinstaller:0, 基础工厂安装器
mekanism:tierinstaller:1, 高级工厂安装器
mekanism:tierinstaller:2, 精英工厂安装器
mekanism:tierinstaller:3, 终极工厂安装器
mekanism:otherdust:0, 钻石粉
mekanism:otherdust:1, 钢粉
mekanism:otherdust:3, 硫粉
mekanism:otherdust:4, 锂粉
mekanism:otherdust:5, 强化黑曜石粉
mekanism:otherdust:6, 黑曜石粉
mekanism:basicblock:0, 锇块
mekanism:basicblock:1, 青铜块
mekanism:basicblock:2, 强化黑曜石
mekanism:basicblock:3, 木炭块
mekanism:basicblock:4, 强化荧石
mekanism:basicblock:5, 钢块
mekanism:basicblock:6, 基础箱柜
mekanism:basicblock:6, 高级箱柜
mekanism:basicblock:6, 精英箱柜
mekanism:basicblock:6, 终极箱柜
mekanism:basicblock:6, 创造箱柜
mekanism:basicblock:7, 传送框架
mekanism:basicblock:8, 钢质机壳
mekanism:basicblock:9, 动态储罐
mekanism:basicblock:10, 结构玻璃
mekanism:basicblock:11, 动态储罐阀门
mekanism:basicblock:12, 铜块
mekanism:basicblock:13, 锡块
mekanism:basicblock:14, 热力蒸馏控制器
mekanism:basicblock:15, 热力蒸馏阀门
mekanism:basicblock2:0, 热力蒸馏方块
mekanism:basicblock2:1, 输导外壳
mekanism:basicblock2:2, 输导端口
mekanism:basicblock2:3, 基础输导元件
mekanism:basicblock2:3, 高级输导元件
mekanism:basicblock2:3, 精英输导元件
mekanism:basicblock2:3, 终极输导元件
mekanism:basicblock2:4, 基础输导供应器
mekanism:basicblock2:4, 高级输导供应器
mekanism:basicblock2:4, 精英输导供应器
mekanism:basicblock2:4, 终极输导供应器
mekanism:basicblock2:5, 发热元件
mekanism:basicblock2:6, 分压元件
mekanism:basicblock2:7, 锅炉外壳
mekanism:basicblock2:8, 锅炉阀门
mekanism:basicblock2:9, 安全设置台
mekanism:machineblock:0, 富集仓
mekanism:machineblock:1, 锇压缩机
mekanism:machineblock:2, 融合机
mekanism:machineblock:3, 粉碎机
mekanism:machineblock:4, 数字型采矿机
mekanism:machineblock:5, 基础 熔炼 工厂
mekanism:machineblock:5, 基础 富集 工厂
mekanism:machineblock:5, 基础 粉碎 工厂
mekanism:machineblock:5, 基础 压缩 工厂
mekanism:machineblock:5, 基础 融合 工厂
mekanism:machineblock:5, 基础 提纯 工厂
mekanism:machineblock:5, 基础 压射 工厂
mekanism:machineblock:5, 基础 灌注 工厂
mekanism:machineblock:5, 基础 锯削 工厂
mekanism:machineblock:6, 高级 熔炼 工厂
mekanism:machineblock:6, 高级 富集 工厂
mekanism:machineblock:6, 高级 粉碎 工厂
mekanism:machineblock:6, 高级 压缩 工厂
mekanism:machineblock:6, 高级 融合 工厂
mekanism:machineblock:6, 高级 提纯 工厂
mekanism:machineblock:6, 高级 压射 工厂
mekanism:machineblock:6, 高级 灌注 工厂
mekanism:machineblock:6, 高级 锯削 工厂
mekanism:machineblock:7, 精英 熔炼 工厂
mekanism:machineblock:7, 精英 富集 工厂
mekanism:machineblock:7, 精英 粉碎 工厂
mekanism:machineblock:7, 精英 压缩 工厂
mekanism:machineblock:7, 精英 融合 工厂
mekanism:machineblock:7, 精英 提纯 工厂
mekanism:machineblock:7, 精英 压射 工厂
mekanism:machineblock:7, 精英 灌注 工厂
mekanism:machineblock:7, 精英 锯削 工厂
mekanism:machineblock:8, 冶金灌注机
mekanism:machineblock:9, 提纯仓
mekanism:machineblock:10, 电力熔炼炉
mekanism:machineblock:11, 传送机
mekanism:machineblock:12, 电动泵
mekanism:machineblock:13, 私人箱子
mekanism:machineblock:14, 充电台
mekanism:machineblock:15, 物流分类机
mekanism:machineblock2:0, 回旋式气液转换机
mekanism:machineblock2:1, 化学氧化机
mekanism:machineblock2:2, 化学灌注器
mekanism:machineblock2:3, 化学压射室
mekanism:machineblock2:4, 电解分离器
mekanism:machineblock2:5, 精密锯木机
mekanism:machineblock2:6, 化学溶解室
mekanism:machineblock2:7, 化学清洗机
mekanism:machineblock2:8, 化学结晶器
mekanism:machineblock2:9, 可控振源
mekanism:machineblock2:10, 加压反应室
mekanism:machineblock2:11, 基础流体储罐
mekanism:machineblock2:11, 高级流体储罐
mekanism:machineblock2:11, 精英流体储罐
mekanism:machineblock2:11, 终极流体储罐
mekanism:machineblock2:11, 创造流体储罐
mekanism:machineblock2:12, 流体填充机
mekanism:machineblock2:13, 激光
mekanism:machineblock2:14, 激光增幅器
mekanism:machineblock2:15, 激光牵引光束
mekanism:machineblock3:0, 量子传送装置
mekanism:machineblock3:1, 太阳能中子活化器
mekanism:machineblock3:3, 矿典转换器
